圖名,點名,等級,圖號,標石號碼,標石種類,經度-度,分,秒,緯度-度,分,秒,高程_m,橫坐標_67坐標系統,縱坐標_67坐標系統
大甲,月眉山,3,9521-4,內補252,觀音石,120,41,10.3980,24,19,35.7033,261.583,218150,2691230
大甲,內水尾山,3,9521-4,28,花崗石,120,36,49.3062,24,19,45.3977,179.120,210790,2691550
大甲,下九,3,9521-4,158,花崗石,120,34,48.0775,24,20,39.3337,26.846,207380,2693220
大甲,鐵砧山,3,9521-4,47,花崗石,120,38,49.1413,24,21,29.2980,235.991,214180,2694740
大甲,火炎山,3,9521-4,159,花崗石,120,43,19.2217,24,22,44.7179,595.914,221790,2697040
大甲,貓孟,3,9521-4,內補189,青石,120,40,5.7076,24,23,28.4996,79.059,216350,2698400
大甲,禁山,3,9521-4,63,花崗石,120,41,21.8049,24,25,8.4479,166.265,218500,2701470
大甲,高尖山,3,9521-4,29,花崗石,120,40,48.7277,24,26,42.4225,140.383,217570,2704360
大甲,圓子山,3,9521-4,93,花崗石,120,43,3.7558,24,27,38.4239,160.401,221380,2706080
大甲,虎頭崁,3,9521-4,34,花崗石,120,44,37.2783,24,28,9.7419,321.596,224010,2707030
大甲,虎頭山,3,9521-4,127,花崗石,120,40,36.1198,24,29,43.8755,93.521,217230,2709950
新竹,大哭腳,3,9522-1,4156,花崗石,120,56,38.3574,24,45,57.5512,117.861,244330,2739860
新竹,牛埔山,3,9522-1,128,花崗石,120,56,8.5477,24,47,14.6783,99.298,243490,2742240
新竹,鐵橋頭,3,9522-1,內補26,青石,120,59,1.4856,24,49,21.1885,21.479,248350,2746130
新竹,苦笭腳,3,9522-1,內補24,青石,120,56,18.6750,24,50,37.1490,5.430,243780,2748470
新竹,大眉,3,9522-1,內補015,觀音石,120,59,5.4726,24,51,33.3258,60.750,248460,2750190
新竹,山腳莊,3,9522-1,62,花崗石,120,58,6.9358,24,52,16.0815,127.381,246820,2751510
新竹,牛牯嶺,3,9522-1,內補178,觀音石,120,57,33.8005,24,52,56.6167,116.033,245890,2752760
新竹,新莊子,3,9522-1,內補179,觀音石,120,58,53.8693,24,53,45.8536,0.398,248140,2754270
新竹,新圳莊,3,9522-1,136,花崗石,120,58,50.5281,24,55,12.6311,20.795,248050,2756940
苗栗,高埔,3,9522-2,150,花崗石,120,45,9.5794,24,30,29.7318,232.988,224930,2711340
苗栗,大薰山,3,9522-2,148,花崗石,120,46,49.5975,24,30,37.2154,197.283,227750,2711570
苗栗,坪頂,3,9522-2,18,花崗石,120,50,10.9025,24,31,1.2315,227.045,233410,2712300
苗栗,冲庫山,3,9522-2,145,花崗石,120,52,47.3682,24,31,20.0854,612.117,237820,2712870
苗栗,糖榔埔,3,9522-2,海補1036,花崗石,120,45,6.6746,24,32,19.8182,185.317,224850,2714730
苗栗,紅毛館,3,9522-2,4196,花崗石,120,56,41.1496,24,32,39.4743,967.682,244400,2715310
苗栗,南苗栗坂,3,9522-2,53,花崗石,120,47,53.6187,24,32,44.3980,177.599,229550,2715480
苗栗,友應山,3,9522-2,陸補188,水泥樁,120,51,13.3691,24,32,55.4593,159.952,235180,2715810
苗栗,蕃子寮山,3,9522-2,7,花崗石,120,54,22.0382,24,33,39.4499,491.548,240490,2717160
苗栗,小東河,3,9522-2,4193,花崗石,120,59,16.4275,24,33,40.2053,846.421,248770,2717180
苗栗,下南勢坑,3,9522-2,151,花崗石,120,46,56.1607,24,34,19.9842,187.325,227940,2718420
苗栗,營頭頂,3,9522-2,內補188,觀音石,120,48,6.0672,24,35,6.3068,152.093,229910,2719840
苗栗,神卓山,3,9522-2,4138,花崗石,120,57,58.5619,24,35,6.3121,762.422,246580,2719830
苗栗,北坑,3,9522-2,147,花崗石,120,52,7.6670,24,35,57.7406,177.009,236710,2721420
苗栗,鏡櫃凸頂,3,9522-2,9,花崗石,120,55,0.5922,24,36,7.6899,177.690,241570,2721720
苗栗,新港頭莊,3,9522-2,59,花崗石,120,50,14.4658,24,36,19.8804,111.434,233530,2722100
苗栗,雙合窩,3,9522-2,85,花崗石,120,52,25.6002,24,37,8.6170,127.107,237220,2723600
苗栗,象山,3,9522-2,76,花崗石,120,59,13.3565,24,37,22.3187,455.490,248680,2724010
苗栗,下垺尾莊,3,9522-2,海補1028,水泥柱,120,48,5.3545,24,37,43.9136,87.845,229900,2724690
苗栗,石頭山,3,9522-2,118,,120,50,24.9187,24,37,54.4551,111.865,233820,2725010
苗栗,上菓作園山,3,9522-2,77,花崗石,120,53,43.3726,24,37,59.4372,153.158,239400,2725160
苗栗,獅頭山,3,9522-2,25,花崗石,120,59,53.8595,24,38,45.5559,491.447,249820,2726570
苗栗,牛湖凸,3,9522-2,146,花崗石,120,54,4.9438,24,39,39.3704,158.922,240010,2728230
苗栗,大葬媽,3,9522-2,內補185,觀音石,120,51,22.9141,24,41,20.2662,10.316,235460,2731340
苗栗,赤科坪山,3,9522-2,31,花崗石,120,59,27.6757,24,41,27.5626,164.331,249090,2731560
苗栗,老崎坪頂,3,9522-2,79,花崗石,120,56,35.3624,24,41,41.8182,180.285,244240,2732000
苗栗,頂山腳莊,3,9522-2,內補186,觀音石,120,52,35.6500,24,42,15.0941,27.721,237510,2733020
苗栗,青草山,3,9522-2,陸補54,水泥柱石,120,51,49.7523,24,42,58.6104,41.077,236220,2734360
苗栗,山腳坑莊,3,9522-2,34,花崗石,120,55,17.2147,24,44,6.5595,72.086,242050,2736450
白沙屯,糖窩,3,9522-3,50,花崗石,120,43,11.8739,24,30,10.6694,121.582,221620,2710760
白沙屯,塗崁頂,3,9522-3,27,花崗石,120,41,58.1392,24,32,26.3783,161.816,219550,2714940
白沙屯,埔頭頂尾,3,9522-3,117,花崗石,120,43,7.6404,24,33,41.5033,167.572,221510,2717250
東河,針茅彌,3,9618-1,673,花崗石,121,15,26.5401,22,54,45.1585,15.184,276400,2534630
東河,跋都山,3,9618-1,內補133,觀音石,121,15,15.0538,22,57,43.6755,912.599,276060,2540120
東河,楠殖山,3,9618-1,4210,花崗石,121,15,3.5804,22,59,35.3486,213.359,275730,2543550
知本,太麻里二岬,3,9618-3,742,花崗石,121,0,2.0710,22,36,19.2842,11.096,250050,2500590
知本,知本岬,3,9618-3,內補134,觀音石,121,3,11.4517,22,41,5.0135,9.243,255460,2509380
知本,呂家溪,3,9618-3,內補137,觀音石,121,3,49.3550,22,42,46.6513,27.561,256540,2512500
知本,竹林社,3,9618-3,內補132,青石,121,4,12.9144,22,44,40.8769,62.930,257210,2516020
知本,射馬干社,3,9618-3,1034,花崗石,121,2,15.9009,22,44,46.8596,487.780,253870,2516200
台東,卑南社,3,9618-4,4222,花崗石,121,6,52.6463,22,46,37.2844,30.997,261760,2519600
台東,呂家山,3,9618-4,4221,花崗石,121,2,49.3493,22,47,27.6782,665.917,254820,2521150
台東,石頭山,3,9618-4,內補130,觀音石,121,9,2.6859,22,47,37.2920,187.858,265470,2521450
台東,檳榔四格山,3,9618-4,內補128,觀音石,121,6,4.2842,22,48,42.3022,410.038,260380,2523450
台東,馬里,3,9618-4,7148,花崗石,121,1,13.0425,22,50,37.1466,1547.722,252080,2526970
台東,利基利吉,3,9618-4,4261,花崗石,121,9,5.3295,22,51,27.2521,454.084,265540,2528520
台東,羅試,3,9618-4,7146,花崗石,121,2,48.6478,22,51,31.1174,1098.149,254800,2528630
台東,都南岡,3,9618-4,4260,花崗石,121,10,52.7095,22,51,49.5166,285.473,268600,2529210
台東,北絲閹山,3,9618-4,內補138,觀音石,121,6,4.5154,22,51,59.4513,397.261,260390,2529510
台東,大派蘭,3,9618-4,7147,花崗石,121,3,59.4261,22,52,30.0577,950.854,256820,2530450
台東,加羅馬沙,3,9618-4,645,花崗石,121,14,33.4788,22,53,21.9860,9.738,274890,2532060
台東,擺子擺社,3,9618-4,817,花崗石,121,7,49.6651,22,53,49.9747,125.435,263380,2532910
台東,法範,3,9618-4,7149,花崗石,121,1,40.8562,22,53,54.1850,1460.058,252870,2533040
台東,下中里,3,9618-4,7178,花崗石,121,4,24.7077,22,53,54.7780,402.217,257540,2533050
台東,取入口,3,9618-4,7179,花崗石,121,3,54.2818,22,55,9.4799,665.970,256670,2535350
台東,大埔尾,3,9618-4,767,花崗石,121,9,18.0521,22,56,57.1026,167.131,265890,2538670
台東,鹿寮山,3,9618-4,7176,花崗石,121,4,43.6533,22,57,6.9787,1232.585,258080,2538970
台東,登能不山,3,9618-4,內補195,觀音石,121,2,3.0267,22,57,21.5640,2099.494,253500,2539410
台東,揍妙山,3,9618-4,4213,花崗石,121,12,27.3779,22,57,45.7794,716.241,271280,2540170
台東,大埔山,3,9618-4,956,花崗石,121,10,9.6561,22,58,55.6082,305.357,267360,2542320
台東,木羅部,3,9618-4,7177,花崗石,121,6,18.2833,22,59,10.3236,954.510,260770,2542760
台東,大原山,3,9618-4,4225,花崗石,121,7,32.7218,22,59,12.3038,371.194,262890,2542830
台東,阿蘭山,3,9618-4,7234,花崗石,121,2,19.9093,22,59,23.9861,1162.196,253980,2543180
玉里,安通越山,3,9619-1,內補422,青石,121,21,23.2776,23,15,35.8398,1084.296,286470,2573120
玉里,清水山,3,9619-1,5049,花崗石,121,15,32.1926,23,16,5.7031,647.466,276490,2574020
玉里,大莊山,3,9619-1,內補187,觀音石,121,19,8.9752,23,16,26.6680,376.888,282650,2574670
玉里,赤門山,3,9619-1,5039,花崗石,121,24,20.1036,23,16,35.9291,255.739,291490,2574980
玉里,大莊,3,9619-1,內補348,觀音石,121,18,36.8303,23,16,44.7445,153.795,281730,2575230
玉里,安通山,3,9619-1,5041,花崗石,121,20,48.9119,23,18,20.9173,631.565,285480,2578190
玉里,桐林山,3,9619-1,無,花崗石,121,16,23.6697,23,18,38.5434,673.221,277940,2578720
玉里,客城,3,9619-1,內補349,觀音石,121,19,0.2252,23,18,58.9466,139.961,282390,2579360
玉里,玉里,3,9619-1,內補198,觀音石,121,18,43.4480,23,19,23.8979,133.285,281910,2580120
玉里,花東山,3,9619-1,內補087,觀音石,121,23,29.6230,23,19,35.2725,1134.824,290040,2580490
玉里,新吞山,3,9619-1,5046,花崗石,121,17,21.6298,23,22,12.7865,873.917,279570,2585310
玉里,觀音山,3,9619-1,內補323,觀音石,121,21,2.7422,23,23,37.4936,222.853,285850,2587930
玉里,他尾羅山,3,9619-1,5040,花崗石,121,17,16.8767,23,24,17.5623,858.768,279430,2589150
玉里,馬太林山,3,9619-1,4149,花崗石,121,24,42.3965,23,25,7.5889,1122.011,292080,2590720
玉里,馬久答,3,9619-1,684,花崗石,121,22,12.4467,23,25,11.6744,224.119,287820,2590830
玉里,三笠,3,9619-1,4140,花崗石,121,20,39.6963,23,26,2.3342,132.490,285180,2592390
玉里,大尖石,3,9619-1,4299,花崗石,121,29,13.1850,23,26,14.0344,11.469,299760,2592790
玉里,加羅羅山,3,9619-1,內補325,觀音石,121,21,57.5138,23,28,11.5386,249.661,287380,2596370
玉里,水母丁,3,9619-1,4147,花崗石,121,27,41.1528,23,23,56.5699,378.786,297160,2588550
玉里,里牙才,3,9619-1,內補324,觀音石,121,24,8.5067,23,28,20.7360,248.854,291100,2596660
玉里,里牙津山,3,9619-1,4307,花崗石,121,26,12.9352,23,28,56.9496,632.583,294630,2597780
玉里,瑞穗,3,9619-1,內補327,花崗石,121,22,28.1264,23,29,50.6263,90.522,288240,2599420
成功,嘎嘮吧灣奧,3,9619-2,4211,花崗石,121,15,52.8459,23,3,1.6510,357.029,277120,2549900
成功,加只來山,3,9619-2,4214,花崗石,121,18,40.2117,23,4,28.8967,1015.760,281880,2552590
成功,跋便,3,9619-2,669,花崗石,121,20,50.5130,23,4,33.5276,26.977,285580,2552740
成功,堵開埔山,3,9619-2,4264,花崗石,121,15,33.0889,23,6,53.2252,989.818,276540,2557020
成功,新港山,3,9619-2,4212,花崗石,121,21,46.1890,23,7,20.6905,258.471,287160,2557890
成功,微沙鹿,3,9619-2,4263,花崗石,121,22,54.6200,23,9,15.4774,221.880,289090,2561420
成功,開眼山,3,9619-2,5038,花崗石,121,21,31.3501,23,10,26.8582,1053.127,286720,2563610
成功,安土堀山,3,9619-2,5047,花崗石,121,17,31.1982,23,11,29.6976,909.766,279890,2565530
成功,馬加祿,3,9619-2,5045,花崗石,121,16,46.4712,23,14,23.1205,255.151,278600,2570860
成功,大莊越山,3,9619-2,內補406,觀音石,121,20,59.8543,23,14,28.9819,953.232,285810,2571060
關山,大郎橋,3,9619-3,7504,花崗石,121,4,30.6265,23,0,11.9898,1687.409,257700,2544660
關山,加奈典山,3,9619-3,1663,花崗石,121,4,44.5195,23,1,21.1997,1887.918,258100,2546790
關山,銅安山,3,9619-3,4229,花崗石,121,11,25.6182,23,2,19.3850,441.844,269510,2548590
關山,關東松,3,9619-3,7229,花崗石,121,2,16.2655,23,2,43.3806,2278.340,253870,2549310
關山,贊雅樂山,3,9619-3,7227,花崗石,121,0,22.2744,23,3,36.2071,2480.235,250630,2550940
關山,新開園越,3,9619-3,4232,花崗石,121,14,23.7976,23,4,21.9935,1022.545,274580,2552370
關山,樂樂山,3,9619-3,7501,花崗石,121,2,15.3828,23,4,35.1282,2164.442,253850,2552750
關山,新武路平,3,9619-3,內補129,觀音石,121,10,39.2318,23,5,3.7194,266.702,268190,2553640
關山,本古山,3,9619-3,7505,花崗石,121,7,48.1376,23,5,34.7269,1561.734,263320,2554590
關山,萬安山,3,9619-3,4230,花崗石,121,12,51.8698,23,5,54.8538,338.276,271960,2555220
關山,新開o平,3,9619-3,內補136,觀音石,121,11,13.9490,23,6,18.1457,291.899,269170,2555930
關山,背戶庵山,3,9619-3,7516,花崗石,121,9,46.3784,23,6,21.1800,606.949,266680,2556020
關山,真妻子山,3,9619-3,7507,花崗石,121,4,47.3551,23,6,33.4677,1322.787,258170,2556390
關山,佐利屯,3,9619-3,7210,花崗石,121,3,19.5811,23,6,38.6775,1424.080,255670,2556550
關山,江坡古,3,9619-3,7225,花崗石,121,3,53.4502,23,8,3.2637,1549.545,256640,2559150
關山,屯古巒巴,3,9619-3,7209,花崗石,121,0,7.3143,23,8,33.9443,2345.430,250200,2560100
關山,大埔,3,9619-3,7515,花崗石,121,10,24.9454,23,8,49.5487,838.328,267770,2560590
關山,網調口,3,9619-3,772,花崗石,121,12,34.6479,23,9,16.7449,425.896,271460,2561430
關山,去部山,3,9619-3,7518,花崗石,121,7,21.7394,23,9,25.7548,1328.276,262560,2561690
關山,振振,3,9619-3,7218,花崗石,121,1,37.3219,23,9,26.5089,1598.625,252760,2561710
關山,羽美山,3,9619-3,7509,花崗石,121,5,19.7238,23,9,31.6217,1346.234,259090,2561870
關山,前樂山,3,9619-3,7506,花崗石,121,5,6.8141,23,10,39.3029,1578.618,258720,2563950
關山,公埔山,3,9619-3,4231,花崗石,121,14,38.8406,23,10,44.6155,313.398,274990,2564140
關山,西崙天山,3,9619-3,7517,花崗石,121,8,49.8566,23,11,18.2882,1978.436,265060,2565160
關山,東崙天山,3,9619-3,7514,花崗石,121,11,12.8237,23,11,37.0052,1335.915,269130,2565740
關山,摩天繰,3,9619-3,內補194,觀音靖石,121,1,8.6687,23,11,41.2323,1578.140,251950,2565860
關山,西舞樂山,3,9619-3,7508,花崗石,121,6,59.3076,23,11,41.8997,1900.086,261920,2565880
關山,石壁山,3,9619-3,內補197,陽明石,121,13,6.8414,23,11,59.5456,882.158,272370,2566440
關山,武武奴留,3,9619-3,7226,花崗石,121,3,44.1652,23,12,1.0616,2406.311,256370,2566470
關山,里行,3,9619-3,內補087,花崗石,121,14,56.8144,23,12,7.2115,209.472,275490,2566680
關山,東舞樂山,3,9619-3,7511,花崗石,121,7,22.1695,23,13,20.0885,2544.567,262570,2568900
玉里山,鹿嗚,3,9619-4,內補347,觀音石,121,14,5.0355,23,19,7.3438,841.958,274000,2579600
玉里山,黃麻,3,9619-4,內補350,觀音石,121,11,57.5077,23,20,29.1069,1288.361,270370,2582110
玉里山,土沙多,3,9619-4,內補352,觀音石,121,9,13.9397,23,21,6.1624,2231.692,265730,2583240
玉里山,濶濶斯,3,9619-4,內補355,觀音石,121,3,1.5235,23,21,53.3037,2698.700,255150,2584680
玉里山,雙頭北,3,9619-4,內補356-1,水泥樁,121,1,5.0354,23,22,2.7615,2811.090,251840,2584980
玉里山,阿桑來,3,9619-4,內補346,觀音石,121,13,1.3845,23,22,19.9606,1663.618,272180,2585520
玉里山,儒潤,3,9619-4,內補354,觀音石,121,6,40.1362,23,22,50.9042,2048.368,261360,2586460
玉里山,阿不郎,3,9619-4,內補351,觀音石,121,10,45.1042,23,23,37.9013,2151.953,268310,2587910
玉里山,拉古拉山,3,9619-4,內補353,觀音石,121,4,27.1522,23,23,47.4312,2203.930,257580,2588200
玉里山,大分山,3,9619-4,內補356,觀音石,121,2,19.3638,23,23,53.6389,2780.200,253950,2588390
玉里山,馬西桑,3,9619-4,內補351-1,水泥樁,121,8,3.7148,23,24,16.5245,2213.642,263730,2589100
玉里山,八通關大山,3,9619-4,新中橫補六,觀音石,121,0,5.3163,23,29,31.0981,3334.921,250150,2598770
池南,林田村,3,9620-1,4312,花崗石,121,28,23.5511,23,45,44.9105,77.981,298230,2628800
池南,林田山,3,9620-1,內補011,觀音石,121,23,3.1521,23,47,25.6556,1976.581,289150,2631870
池南,向山,3,9620-1,6000,花崗石,121,20,24.2367,23,48,5.6182,2144.284,284650,2633090
池南,溪口,3,9620-1,內補316,觀音石,121,27,34.5697,23,49,3.1640,229.374,296820,2634900
池南,豐田村,3,9620-1,內補291,觀音石,121,29,42.9645,23,49,56.7136,64.394,300450,2636560
池南,初見,3,9620-1,6003,花崗石,121,19,54.5611,23,50,24.9156,1825.801,283800,2637380
池南,見晴山,3,9620-1,6002,觀音石,121,17,31.8433,23,50,36.8202,2794.874,279760,2637730
池南,原荖腦山,3,9620-1,4304,花崗石,121,26,25.0371,23,50,54.1876,1082.008,294840,2638310
池南,安來山,3,9620-1,5999,觀音石,121,23,12.0308,23,51,16.9835,1434.192,289380,2638990
池南,二子山,3,9620-1,6001,花崗石,121,19,17.5093,23,52,50.8771,2453.785,282740,2641860
池南,木瓜南山,3,9620-1,6005,觀音石,121,25,54.4438,23,53,16.3880,2167.943,293960,2642680
池南,湯上岳,3,9620-1,6007,花崗石,121,21,11.1161,23,54,2.0572,1589.967,285950,2644060
池南,富士岳,3,9620-1,6004,花崗石,121,17,51.0948,23,54,16.4597,2809.803,280290,2644490
池南,白石山,3,9620-1,5955,花崗石,121,15,59.9309,23,54,33.5962,3109.663,277140,2645010
池南,圓山,3,9620-1,5998,花崗石,121,24,26.0105,23,55,19.6602,2269.989,291450,2646460
池南,松山,3,9620-1,6006,花崗石,121,22,33.5486,23,55,27.1785,2729.956,288270,2646690
池南,伍伴山,3,9620-1,4286,花崗石,121,28,10.7571,23,56,9.3090,1484.390,297800,2648010
池南,知亞平山,3,9620-1,5956,花崗石,121,15,49.7271,23,56,23.2340,3060.015,276850,2648380
池南,王矮山,3,9620-1,內補441,觀音石,121,26,18.3379,23,56,29.6397,1881.208,294620,2648630
池南,奇萊大山,3,9620-1,6008,花崗石,121,18,25.8031,23,57,52.8883,3028.679,281260,2651150
池南,燒山,3,9620-1,6011,花崗石,121,20,15.3560,23,58,31.3067,2523.523,284350,2652340
池南,烏帽子山,3,9620-1,6012,花崗石,121,26,46.2989,23,58,44.6562,980.652,295400,2652780
池南,長峰山,3,9620-1,6009,花崗石,121,24,18.2069,23,58,44.9378,1719.180,291210,2652780
池南,能高山,3,9620-1,5957,花崗石,121,15,7.5967,23,59,38.8459,3262.229,275650,2654400
光復,江布南山,3,9620-2,4300,花崗石,121,20,18.4633,23,30,29.2219,655.683,284560,2600590
光復,大奇山,3,9620-2,4314,花崗石,121,28,36.5320,23,31,5.7575,816.507,298690,2601760
光復,打馬燕,3,9620-2,內補330,觀音石,121,22,8.0995,23,32,2.8878,108.120,287660,2603480
光復,奉公越,3,9620-2,4309,花崗石,121,24,46.0049,23,33,39.7699,505.045,292130,2606480
光復,拔子,3,9620-2,內補326,觀音石,121,21,59.4138,23,35,26.7598,381.755,287400,2609750
光復,丁子漏山,3,9620-2,4328,花崗石,121,29,21.0486,23,36,33.6765,331.551,299910,2611850
光復,沙土山,3,9620-2,4310,花崗石,121,26,52.6464,23,37,32.3384,602.935,295700,2613640
光復,嘉羅蘭山,3,9620-2,4283,花崗石,121,21,51.7676,23,37,44.2399,923.394,287170,2613980
光復,貓公越,3,9620-2,4308,花崗石,121,28,20.3357,23,38,24.6682,317.451,298180,2615260
光復,鎮平,3,9620-2,內補328,觀音石,121,23,29.7153,23,39,1.3544,604.277,289940,2616360
光復,馬太鞍,3,9620-2,4313,花崗石,121,25,6.5435,23,40,37.5312,143.711,292680,2619330
光復,長漢山,3,9620-2,4297,花崗石,121,22,52.6969,23,42,25.7053,839.082,288880,2622650
光復,萬里橋溪隄防,3,9620-2,內補317,觀音石,121,27,12.8909,23,43,23.5212,110.261,296240,2624450
光復,萬里橋山,3,9620-2,4281,花崗石,121,23,32.7765,23,44,39.3224,1238.043,290000,2626760
萬大,卡社大山,3,9620-4,5971,花崗石,121,12,45.5909,23,47,0.8122,2946.759,271670,2631070
萬大,坡羅沙金山,3,9620-4,內補318,觀音石,121,9,16.1894,23,47,22.1042,2373.684,265740,2631720
萬大,卡社山,3,9620-4,5973,花崗石,121,1,18.1086,23,47,40.3393,1481.216,252210,2632270
萬大,冠山,3,9620-4,5970,花崗石,121,3,57.5048,23,48,47.8224,2036.035,256720,2634350
萬大,草山,3,9620-4,5975,花崗石,121,13,55.1377,23,49,22.4354,2810.999,273630,2635430
萬大,鳶山,3,9620-4,5974,花崗石,121,10,51.8505,23,49,32.8657,2735.641,268440,2635750
萬大,分分山,3,9620-4,5968,花崗石,121,0,11.3267,23,49,34.5496,1623.888,250320,2635790
萬大,雙子山,3,9620-4,5976,花崗石,121,9,2.2634,23,50,8.9644,2997.119,265340,2636850
萬大,卓社,3,9620-4,5972,花崗石,121,2,38.2532,23,50,11.8637,1559.400,254470,2636940
萬大,摩卽山,3,9620-4,5977,花崗石,121,14,12.5588,23,50,53.0274,2642.933,274120,2638220
萬大,卓社山,3,9620-4,5980,花崗石,121,4,58.8666,23,50,59.5568,2653.840,258450,2638400
萬大,火山,3,9620-4,5966,花崗石,121,10,38.5936,23,51,13.1703,3257.987,268060,2638830
萬大,牧山,3,9620-4,5909,花崗石,121,9,7.4805,23,51,52.8467,3240.907,265480,2640050
萬大,久久巢,3,9620-4,內補315,觀音石,121,2,58.2399,23,52,30.9789,1394.068,255040,2641210
萬大,水頭谷,3,9620-4,5965,花崗石,121,0,55.2048,23,54,7.9266,1593.352,251560,2644200
萬大,三來稜,3,9620-4,5964,花崗石,121,5,48.7763,23,54,17.9723,2396.436,259860,2644510
萬大,室呂木,3,9620-4,5952,花崗石,121,10,35.1937,23,54,18.1506,2533.734,267960,2644520
萬大,尖台山,3,9620-4,5949,花崗石,121,8,39.6975,23,55,30.4897,2482.855,264690,2646740
萬大,馬軍山,3,9620-4,5954,花崗石,121,13,13.1626,23,55,49.8563,2150.052,272420,2647350
萬大,四于臺,3,9620-4,5963,花崗石,121,3,6.0446,23,55,50.8037,1219.499,255260,2647360
萬大,富嶺,3,9620-4,5962,花崗石,121,5,12.2343,23,56,23.3867,1580.686,258820,2648370
萬大,合流點,3,9620-4,5951,花崗石,121,11,6.6150,23,57,8.3755,1656.608,268840,2649760
萬大,上台,3,9620-4,5948,花崗石,121,6,37.1792,23,57,15.8140,1338.180,261220,2649980
